siteID,namedLocation,collectDate,eventID,sampleID,samplerType,towsTrapsVolume,sampleNumber,towsTrapsNumber,zooDepth1,zooDepth2,zooDepth3,taxonID,nauplii,zooMinimumLength,zooMeanLength,zooMaximumLength,zooWidth,adjCountPerBottle,aquaticSiteType,countPerL
BARC,BARC.AOS.littoral2,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,2,CYCSP,N,0.5,0.5,0.5,NA,270,lake,7.5
BARC,BARC.AOS.littoral2,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,2,DIASP,N,0.93,0.93,0.93,NA,270,lake,7.5
BARC,BARC.AOS.littoral2,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,2,COPSP,Y,0.18,0.18,0.18,NA,540,lake,15
BARC,BARC.AOS.littoral2,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,2,GASSTY,N,0.1,0.1,0.1,NA,270,lake,7.5
BARC,BARC.AOS.littoral2,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,2,MACSP4,N,0.2,0.2,0.2,NA,540,lake,15
BARC,BARC.AOS.littoral2,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,2,MONSP9,N,0.15,0.15,0.15,NA,1080,lake,30
BARC,BARC.AOS.littoral2,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,2,MONLUN,N,0.1,0.1,0.1,NA,270,lake,7.5
BARC,BARC.AOS.littoral2,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,2,CALSP1,N,0.7,0.7,0.7,NA,270,lake,7.5
BARC,BARC.AOS.littoral2,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,2,EUCSP7,N,0.13,0.13,0.15,NA,1080,lake,30
BARC,BARC.AOS.littoral2,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,2,DIASP10,N,0.58,0.58,0.58,NA,270,lake,7.5
BARC,BARC.AOS.buoy.c0,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.TOWNET.1,tow net,373.76,1,1,5.1,NA,NA,MESEDA,N,0.7,0.96,1.2,NA,842,lake,2.2527825342465753
BARC,BARC.AOS.buoy.c0,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.TOWNET.1,tow net,373.76,1,1,5.1,NA,NA,SKIMIS,N,0.8,0.84,0.9,NA,842,lake,2.2527825342465753
BARC,BARC.AOS.buoy.c0,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.TOWNET.1,tow net,373.76,1,1,5.1,NA,NA,HEXMIR,N,0.13,0.13,0.15,NA,230,lake,0.6153681506849316
BARC,BARC.AOS.buoy.c0,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.TOWNET.1,tow net,373.76,1,1,5.1,NA,NA,GASSTY,N,0.08,0.09,0.1,NA,306,lake,0.818707191780822
BARC,BARC.AOS.buoy.c0,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.TOWNET.1,tow net,373.76,1,1,5.1,NA,NA,COPSP,Y,0.13,0.16,0.2,NA,18513,lake,49.531785102739725
BARC,BARC.AOS.buoy.c0,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.TOWNET.1,tow net,373.76,1,1,5.1,NA,NA,KERTAU,N,0.18,0.18,0.18,NA,153,lake,0.409353595890411
BARC,BARC.AOS.buoy.c0,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.TOWNET.1,tow net,373.76,1,1,5.1,NA,NA,CYCSP,N,0.33,0.5,0.7,NA,995,lake,2.6621361301369864
BARC,BARC.AOS.buoy.c0,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.TOWNET.1,tow net,373.76,1,1,5.1,NA,NA,EUBTUB,N,0.23,0.29,0.4,NA,995,lake,2.6621361301369864
BARC,BARC.AOS.buoy.c0,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.TOWNET.1,tow net,373.76,1,1,5.1,NA,NA,POLSP20,N,0.1,0.1,0.1,NA,77,lake,0.20601455479452055
BARC,BARC.AOS.buoy.c0,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.TOWNET.1,tow net,373.76,1,1,5.1,NA,NA,DIASP10,N,0.3,0.52,0.75,NA,5126,lake,13.714683219178083
BARC,BARC.AOS.buoy.c0,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.TOWNET.1,tow net,373.76,1,1,5.1,NA,NA,ARCFLO,N,0.85,0.95,1.08,NA,842,lake,2.2527825342465753
BARC,BARC.AOS.buoy.c0,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.TOWNET.1,tow net,373.76,1,1,5.1,NA,NA,CALSP1,N,0.43,0.61,0.8,NA,9104,lake,24.357876712328768
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,MONSP9,N,0.13,0.13,0.13,NA,20,lake,0.5555555555555556
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,MESEDA,N,0.68,0.8,0.95,NA,60,lake,1.6666666666666667
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,MONSP8,N,0.18,0.18,0.18,NA,10,lake,0.2777777777777778
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,EUBTUB,N,0.25,0.31,0.45,NA,170,lake,4.722222222222222
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,COPSP,Y,0.13,0.18,0.25,NA,2040,lake,56.666666666666664
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,CHASP13,N,0.83,0.91,1,NA,20,lake,0.5555555555555556
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,CYCSP,N,0.2,0.39,0.7,NA,400,lake,11.11111111111111
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,CALSP1,N,0.33,0.56,0.75,NA,600,lake,16.666666666666668
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,LECLEO,N,0.13,0.13,0.13,NA,20,lake,0.5555555555555556
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,MONQUA,N,0.15,0.15,0.15,NA,20,lake,0.5555555555555556
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,CHYSPH,N,0.25,0.25,0.25,NA,10,lake,0.2777777777777778
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,HEXMIR,N,0.13,0.13,0.13,NA,10,lake,0.2777777777777778
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,KERTAU,N,0.18,0.18,0.18,NA,10,lake,0.2777777777777778
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,TROPRA1,N,0.4,0.42,0.43,NA,50,lake,1.3888888888888888
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,DIASP10,N,0.3,0.54,0.65,NA,420,lake,11.666666666666666
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,DIASP,N,0.83,0.87,0.93,NA,100,lake,2.7777777777777777
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,MACSP4,N,0.18,0.22,0.28,NA,30,lake,0.8333333333333334
BARC,BARC.AOS.littoral1,2018-07-09T12:56:00Z,BARC.20180709,BARC.20180709.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.3,2,POLSP20,N,0.1,0.1,0.1,NA,20,lake,0.5555555555555556
BARC,BARC.AOS.buoy.c0,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.1,tow net,801.54,1,2,5.5,5.5,NA,COPSP,Y,0.1,0.14,0.2,NA,29640,lake,36.97881577962423
BARC,BARC.AOS.buoy.c0,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.1,tow net,801.54,1,2,5.5,5.5,NA,DIASP10,N,0.4,0.55,0.8,NA,14079,lake,17.564937495321505
BARC,BARC.AOS.buoy.c0,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.1,tow net,801.54,1,2,5.5,5.5,NA,CALSP1,N,0.33,0.63,0.9,NA,4446,lake,5.546822366943633
BARC,BARC.AOS.buoy.c0,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.1,tow net,801.54,1,2,5.5,5.5,NA,POLSP20,N,0.1,0.1,0.1,NA,247,lake,0.3081567981635352
BARC,BARC.AOS.buoy.c0,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.1,tow net,801.54,1,2,5.5,5.5,NA,ARCFLO,N,0.93,1.03,1.2,NA,4199,lake,5.238665568780099
BARC,BARC.AOS.buoy.c0,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.1,tow net,801.54,1,2,5.5,5.5,NA,MESEDA,N,0.73,1.02,1.25,NA,8645,lake,10.785487935723733
BARC,BARC.AOS.buoy.c0,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.1,tow net,801.54,1,2,5.5,5.5,NA,SKIMIS,N,0.88,0.98,1.05,NA,741,lake,0.9244703944906056
BARC,BARC.AOS.buoy.c0,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.1,tow net,801.54,1,2,5.5,5.5,NA,KERTAU,N,0.18,0.18,0.18,NA,494,lake,0.6163135963270704
BARC,BARC.AOS.buoy.c0,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.1,tow net,801.54,1,2,5.5,5.5,NA,KERGRA,N,0.18,0.18,0.18,NA,988,lake,1.2326271926541408
BARC,BARC.AOS.buoy.c0,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.1,tow net,801.54,1,2,5.5,5.5,NA,EUBTUB,N,0.25,0.35,0.53,NA,10127,lake,12.634428724704943
BARC,BARC.AOS.buoy.c0,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.1,tow net,801.54,1,2,5.5,5.5,NA,TROPRA1,N,0.43,0.43,0.43,NA,247,lake,0.3081567981635352
BARC,BARC.AOS.buoy.c0,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.1,tow net,801.54,1,2,5.5,5.5,NA,CYCSP,N,0.28,0.48,0.65,NA,1482,lake,1.8489407889812113
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,CALSP1,N,0.43,0.64,0.85,NA,7800,lake,17.988100179881002
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,SKIMIS,N,0.85,0.92,1,NA,6400,lake,14.759466814261335
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,ARCFLO,N,0.95,1.01,1.18,NA,1600,lake,3.689866703565334
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,GASSTY,N,0.08,0.08,0.08,NA,400,lake,0.9224666758913335
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,POLSP20,N,0.1,0.1,0.1,NA,400,lake,0.9224666758913335
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,DIASP10,N,0.35,0.6,0.85,NA,10600,lake,24.445366911120335
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,TROPRA1,N,0.43,0.43,0.43,NA,200,lake,0.46123333794566673
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,KERTAU,N,0.18,0.18,0.18,NA,400,lake,0.9224666758913335
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,BDESP,N,0.13,0.13,0.13,NA,200,lake,0.46123333794566673
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,EUBTUB,N,0.25,0.37,0.5,NA,4200,lake,9.685900096859001
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,COPSP,Y,0.13,0.16,0.23,NA,27000,lake,62.266500622665006
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,TESSP2,N,0.13,0.13,0.13,NA,200,lake,0.46123333794566673
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,CYCSP,N,0.38,0.67,0.83,NA,5200,lake,11.992066786587335
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,KERGRA,N,0.18,0.18,0.18,NA,400,lake,0.9224666758913335
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,HEXMIR,N,0.13,0.13,0.13,NA,200,lake,0.46123333794566673
BARC,BARC.AOS.littoral1,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.2,tow net,433.62,2,2,3,3,NA,MESEDA,N,0.75,1.03,1.28,NA,2400,lake,5.534800055348001
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,MESEDA,N,0.83,1.03,1.3,NA,1845,lake,3.9614377120281703
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,SKIMIS,N,0.75,0.92,1,NA,6355,lake,13.644952119208142
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,KERGRA,N,0.18,0.18,0.18,NA,410,lake,0.8803194915618155
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,CALSP1,N,0.43,0.72,0.83,NA,8713,lake,18.707862756044143
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,BDESP,N,0.13,0.16,0.2,NA,820,lake,1.760638983123631
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,GASSTY,N,0.08,0.08,0.08,NA,205,lake,0.4401597457809078
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,DIASP10,N,0.35,0.53,0.83,NA,2665,lake,5.722076695151801
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,EUBTUB,N,0.25,0.34,0.5,NA,1845,lake,3.9614377120281703
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,COPSP,Y,0.08,0.14,0.23,NA,29008,lake,62.28367758835402
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,KERTAU,N,0.18,0.18,0.18,NA,1128,lake,2.421952162150556
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,ARCFLO,N,0.93,1.09,1.25,NA,1333,lake,2.862111907931464
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,MONLUN,N,0.13,0.13,0.13,NA,103,lake,0.22115343324601708
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,CONSP8,N,0.1,0.1,0.1,0.05,308,lake,0.6613131790269249
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,POLSP20,N,0.1,0.1,0.1,NA,308,lake,0.6613131790269249
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,TROPRA1,N,0.38,0.43,0.5,NA,1743,lake,3.7424313994932796
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,CYCSP,N,0.35,0.63,0.83,NA,3178,lake,6.823549619959634
BARC,BARC.AOS.littoral2,2018-10-30T14:45:00Z,BARC.20181030,BARC.20181030.TOWNET.3,tow net,465.74,3,2,3.2,3.2,NA,LECSP1,N,0.08,0.08,0.08,NA,103,lake,0.22115343324601708
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,BDESP,N,0.125,0.125,0.125,NA,44,lake,0.07175472928897586
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,MESEDA,N,1,1,1,NA,44,lake,0.07175472928897586
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,DAPAMB,N,0.5,0.542,0.65,NA,264,lake,0.43052837573385516
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,POLSP20,N,0.075,0.078,0.1,NA,748,lake,1.2198303979125895
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,ALOSP2,N,0.2,0.2,0.2,NA,44,lake,0.07175472928897586
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,COPSP,Y,0.075,0.145,0.275,NA,22264,lake,36.30789302022178
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,TRISP31,N,0.2,0.2,0.2,0.05,44,lake,0.07175472928897586
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,EUBTUB,N,0.25,0.375,0.5,NA,572,lake,0.9328114807566862
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,KERGRA,N,0.175,0.175,0.175,NA,1760,lake,2.8701891715590344
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,SKIMIS,N,0.9,0.969,1.075,NA,1276,lake,2.0808871493803
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,GASSTY,N,0.075,0.078,0.1,NA,396,lake,0.6457925636007827
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,KERTAU,N,0.175,0.175,0.175,NA,10208,lake,16.6470971950424
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,CYCSP,N,0.25,0.528,0.85,NA,748,lake,1.2198303979125895
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,CALSP1,N,0.325,0.554,0.9,NA,2992,lake,4.879321591650358
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,ARCFLO,N,0.925,1.043,1.25,NA,616,lake,1.004566210045662
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,DIASP10,N,1.05,1.05,1.05,NA,44,lake,0.07175472928897586
BARC,BARC.AOS.littoral1,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.2,tow net,613.2,2,2,4.2,4.2,NA,MONLUN,N,0.125,0.125,0.125,NA,88,lake,0.14350945857795172
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,EUBTUB,N,0.25,0.25,0.25,NA,100,lake,0.16307893020221786
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,DAPAMB,N,0.55,0.592,0.675,NA,300,lake,0.4892367906066536
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,GASSTY,N,0.075,0.08,0.1,NA,1100,lake,1.7938682322243964
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,KERGRA,N,0.175,0.175,0.175,NA,1300,lake,2.1200260926288323
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,BDESP,N,0.125,0.15,0.175,NA,300,lake,0.4892367906066536
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,SYNSP8,N,0.15,0.175,0.2,NA,200,lake,0.32615786040443573
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,CALSP1,N,0.35,0.472,0.75,NA,1800,lake,2.9354207436399213
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,POLSP20,N,0.075,0.079,0.1,NA,700,lake,1.141552511415525
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,MONBUL,N,0.175,0.175,0.175,NA,100,lake,0.16307893020221786
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,MESEDA,N,0.95,0.95,0.95,NA,100,lake,0.16307893020221786
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,ALOSP2,N,0.2,0.2,0.2,NA,100,lake,0.16307893020221786
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,SKIMIS,N,0.825,0.91,0.95,NA,500,lake,0.8153946510110893
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,KERTAU,N,0.175,0.175,0.175,NA,12500,lake,20.384866275277233
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,TRISIM,N,0.175,0.175,0.175,0.05,100,lake,0.16307893020221786
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,CYCSP,N,0.4,0.421,0.45,NA,700,lake,1.141552511415525
BARC,BARC.AOS.littoral2,2019-02-15T15:02:00Z,BARC.20190215,BARC.20190215.TOWNET.3,tow net,613.2,3,2,4.2,4.2,NA,COPSP,Y,0.1,0.134,0.225,NA,28000,lake,45.662100456621005
