uid,domain_id,site_id,named_location,collect_date,processed_date,parent_sample_id,sample_id,sample_code,analysis_type,field_sample_volume,lab_sample_volume,domain_filter_volume,adj_ash_free_dry_mass,plant_dry_mass,plant_surface_area,plant_adj_ash_free_dry_mass,preservative_type,preservative_volume,remarks,measured_by,recorded_by,sample_condition,ash_mass_data_qf,data_qf,publication_date,release
2c999d35-9d9f-4b1b-b781-9e2b89305884,D05,LIRO,LIRO.AOS.buoy.c0,2017-04-24T09:52:00Z,2017-04-25T10:12:00Z,LIRO.20170424.PHYTOPLANKTON.3,LIRO.20170424.PHYTOPLANKTON.3,NA,taxonomy,5000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T085830Z,RELEASE-2024
66486bcb-d108-4107-be16-62fac38fd7f7,D05,LIRO,LIRO.AOS.riparian.point.08,2017-04-24T09:52:00Z,2017-04-25T12:13:00Z,LIRO.20170424.EPIXYLON.8,LIRO.20170424.EPIXYLON.8,NA,taxonomy,132,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T085830Z,RELEASE-2024
1a99486c-4d13-43b4-bd96-7c583e3c4a1c,D05,LIRO,LIRO.AOS.riparian.point.06,2017-04-24T09:52:00Z,2017-04-25T12:13:00Z,LIRO.20170424.EPIXYLON.6,LIRO.20170424.EPIXYLON.6,NA,taxonomy,130,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T085830Z,RELEASE-2024
bd73323b-308e-4367-bcd6-22ce5a5d386d,D05,LIRO,LIRO.AOS.riparian.point.04,2017-04-24T09:52:00Z,2017-04-25T12:12:00Z,LIRO.20170424.EPIXYLON.4,LIRO.20170424.EPIXYLON.4,NA,taxonomy,116,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T085830Z,RELEASE-2024
711a8623-737c-4070-a8f6-d3701202e9f7,D05,LIRO,LIRO.AOS.riparian.point.10,2017-04-24T09:52:00Z,2017-04-25T12:14:00Z,LIRO.20170424.EPIXYLON.10,LIRO.20170424.EPIXYLON.10,NA,taxonomy,133,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T085830Z,RELEASE-2024
15bf5563-45d9-4a7b-bc0f-bdd6f8fbfb7b,D05,LIRO,LIRO.AOS.riparian.point.06,2017-04-24T09:52:00Z,2017-04-25T12:13:00Z,LIRO.20170424.EPIXYLON.6,LIRO.20170424.EPIXYLON.6,NA,AFDM,130,NA,3,8e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T085830Z,RELEASE-2024
2285f085-038d-49bd-b01d-3f3a4020a174,D05,LIRO,LIRO.AOS.riparian.point.04,2017-04-24T09:52:00Z,2017-04-25T12:12:00Z,LIRO.20170424.EPIXYLON.4,LIRO.20170424.EPIXYLON.4,NA,AFDM,116,NA,3,5e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T085830Z,RELEASE-2024
8b451fb5-5118-4a38-bb37-76049aa19761,D05,LIRO,LIRO.AOS.riparian.point.10,2017-04-24T09:52:00Z,2017-04-25T12:14:00Z,LIRO.20170424.EPIXYLON.10,LIRO.20170424.EPIXYLON.10,NA,AFDM,133,NA,3,0.0016,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T085830Z,RELEASE-2024
5e24ce57-34bd-4278-8fa7-8e782878ca9e,D05,LIRO,LIRO.AOS.littoral1,2017-07-19T16:04:00Z,2017-07-20T14:03:00Z,LIRO.20170719.PHYTOPLANKTON.2,LIRO.20170719.PHYTOPLANKTON.2,NA,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
a5179299-4353-42f1-a970-f2fa59bbf5ed,D05,LIRO,LIRO.AOS.littoral1,2017-07-19T16:04:00Z,2017-07-20T14:03:00Z,LIRO.20170719.PHYTOPLANKTON.2,LIRO.20170719.PHYTOPLANKTON.2,NA,AFDM,4000,NA,250,0,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
e7c88b0c-ce60-438c-81f2-52221c24ff0c,D05,LIRO,LIRO.AOS.riparian.point.07,2017-07-19T16:04:00Z,2017-07-20T19:27:00Z,LIRO.20170719.EPIXYLON.7,LIRO.20170719.EPIXYLON.7,NA,taxonomy,138,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
18970ed0-55ec-4f8a-abfa-26adbc2b36bd,D05,LIRO,LIRO.AOS.riparian.point.07,2017-07-19T16:04:00Z,2017-07-20T19:27:00Z,LIRO.20170719.EPIXYLON.7,LIRO.20170719.EPIXYLON.7,NA,AFDM,138,NA,7,0.0027,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
11cd8318-6581-4134-8010-061f29967964,D05,LIRO,LIRO.AOS.riparian.point.01,2017-07-19T16:04:00Z,2017-07-20T17:45:00Z,LIRO.20170719.EPIXYLON.1,LIRO.20170719.EPIXYLON.1,NA,AFDM,146,NA,5,0.0025,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
65182039-73a8-4f0a-b88f-d0a7c8540deb,D05,LIRO,LIRO.AOS.littoral2,2017-07-19T16:04:00Z,2017-07-20T13:45:00Z,LIRO.20170719.PHYTOPLANKTON.1,LIRO.20170719.PHYTOPLANKTON.1,NA,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
fe90f5f3-9bdb-4afc-bea1-6b725b9b983a,D05,LIRO,LIRO.AOS.buoy.c0,2017-07-19T16:04:00Z,2017-07-20T14:50:00Z,LIRO.20170719.PHYTOPLANKTON.3,LIRO.20170719.PHYTOPLANKTON.3,NA,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,7.1,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
66d5bf68-a84f-4d9f-b38a-cf52f3423912,D05,LIRO,LIRO.AOS.riparian.point.09,2017-07-19T16:04:00Z,2017-07-20T19:50:00Z,LIRO.20170719.EPIXYLON.9,LIRO.20170719.EPIXYLON.9,NA,AFDM,143,NA,6,0.0064,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
574a2d46-040e-413d-86b9-761bf6a8fd9e,D05,LIRO,LIRO.AOS.riparian.point.09,2017-07-19T16:04:00Z,2017-07-20T19:50:00Z,LIRO.20170719.EPIXYLON.9,LIRO.20170719.EPIXYLON.9,NA,taxonomy,143,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
e4c91e87-e71b-4882-8052-82a26636f7da,D05,LIRO,LIRO.AOS.riparian.point.05,2017-07-19T16:04:00Z,2017-07-20T18:53:00Z,LIRO.20170719.EPIXYLON.5,LIRO.20170719.EPIXYLON.5,NA,AFDM,132,NA,6,0.0039,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
448da00a-a103-4218-8178-b9f64059ecdd,D05,LIRO,LIRO.AOS.riparian.point.01,2017-07-19T16:04:00Z,2017-07-20T17:45:00Z,LIRO.20170719.EPIXYLON.1,LIRO.20170719.EPIXYLON.1,NA,taxonomy,146,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
640cfaf9-b374-418d-b86d-4e983c3ecfaa,D05,LIRO,LIRO.AOS.riparian.point.05,2017-07-19T16:04:00Z,2017-07-20T18:53:00Z,LIRO.20170719.EPIXYLON.5,LIRO.20170719.EPIXYLON.5,NA,taxonomy,132,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
bfa98bbc-a0b9-466c-b679-c25beefb9b7b,D05,LIRO,LIRO.AOS.riparian.point.03,2017-07-19T16:04:00Z,2017-07-20T18:25:00Z,LIRO.20170719.EPIXYLON.3,LIRO.20170719.EPIXYLON.3,NA,taxonomy,132,37.1,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
bd054848-ba45-41d7-8973-caeac4dc9167,D05,LIRO,LIRO.AOS.littoral2,2017-07-19T16:04:00Z,2017-07-20T13:45:00Z,LIRO.20170719.PHYTOPLANKTON.1,LIRO.20170719.PHYTOPLANKTON.1,NA,AFDM,4000,NA,250,1e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
43dbce26-c9ad-4acf-9e52-a39723ee5b6a,D05,LIRO,LIRO.AOS.riparian.point.03,2017-07-19T16:04:00Z,2017-07-20T18:25:00Z,LIRO.20170719.EPIXYLON.3,LIRO.20170719.EPIXYLON.3,NA,AFDM,132,NA,6,0.0027,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
61053763-fab5-49ee-adf2-b3cf734a2713,D05,LIRO,LIRO.AOS.buoy.c0,2017-07-19T16:04:00Z,2017-07-20T14:50:00Z,LIRO.20170719.PHYTOPLANKTON.3,LIRO.20170719.PHYTOPLANKTON.3,NA,AFDM,4000,NA,150,0,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T084340Z,RELEASE-2024
4c256c0f-6389-42fe-b8a5-d4a4b79c19d6,D05,LIRO,LIRO.AOS.riparian.point.03,2017-09-06T14:48:00Z,2017-09-07T21:00:00Z,LIRO.20170906.EPIXYLON.3,LIRO.20170906.EPIXYLON.3,NA,AFDM,125,NA,5,0.0031,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,hbeeler@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
6f924222-d62e-461e-9d9e-dd224ae72668,D05,LIRO,LIRO.AOS.riparian.point.03,2017-09-06T14:48:00Z,2017-09-07T21:00:00Z,LIRO.20170906.EPIXYLON.3,LIRO.20170906.EPIXYLON.3,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,hbeeler@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
e8b868b5-8f07-4019-b4fd-8ade3de0027c,D05,LIRO,LIRO.AOS.riparian.point.09,2017-09-06T14:48:00Z,2017-09-07T22:30:00Z,LIRO.20170906.EPIXYLON.9,LIRO.20170906.EPIXYLON.9,NA,AFDM,125,NA,5,0.0021,NA,NA,NA,NA,NA,Sample time approximate; not recorded,hbeeler@battelleecology.org,hbeeler@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
8339a79d-1710-4864-8480-22ee1960ab7c,D05,LIRO,LIRO.AOS.littoral2,2017-09-06T14:48:00Z,2017-09-07T14:25:00Z,LIRO.20170906.PHYTOPLANKTON.1,LIRO.20170906.PHYTOPLANKTON.1,NA,taxonomy,300,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,ahaynes@battelleecology.org,ahaynes@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
fa772ff9-814e-4604-beef-dfe975824f06,D05,LIRO,LIRO.AOS.littoral1,2017-09-06T14:48:00Z,2017-09-07T14:50:00Z,LIRO.20170906.PHYTOPLANKTON.2,LIRO.20170906.PHYTOPLANKTON.2,NA,AFDM,300,NA,250,4e-4,NA,NA,NA,NA,NA,NA,ahaynes@battelleecology.org,ahaynes@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
01cac827-2e40-4d0b-9368-6b973901ef53,D05,LIRO,LIRO.AOS.riparian.point.01,2017-09-06T14:48:00Z,2017-09-07T20:30:00Z,LIRO.20170906.EPIXYLON.1,LIRO.20170906.EPIXYLON.1,NA,AFDM,125,NA,5,0.004,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,hbeeler@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
ca2a8ed1-59d4-4017-969d-e350ec28b902,D05,LIRO,LIRO.AOS.buoy.c1,2017-09-06T14:48:00Z,2017-09-07T15:25:00Z,LIRO.20170906.PHYTOPLANKTON.3,LIRO.20170906.PHYTOPLANKTON.3,NA,AFDM,300,NA,200,6e-4,NA,NA,NA,NA,NA,NA,ahaynes@battelleecology.org,ahaynes@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
9925751a-4d1f-4d09-a02a-ff342e7cf1bd,D05,LIRO,LIRO.AOS.littoral2,2017-09-06T14:48:00Z,2017-09-07T14:25:00Z,LIRO.20170906.PHYTOPLANKTON.1,LIRO.20170906.PHYTOPLANKTON.1,NA,AFDM,300,NA,250,1e-4,NA,NA,NA,NA,NA,NA,ahaynes@battelleecology.org,ahaynes@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
e84e491b-4231-4af7-a035-e0e9a9c83958,D05,LIRO,LIRO.AOS.riparian.point.07,2017-09-06T14:48:00Z,2017-09-07T22:00:00Z,LIRO.20170906.EPIXYLON.7,LIRO.20170906.EPIXYLON.7,NA,AFDM,125,NA,5,0.0022,NA,NA,NA,NA,NA,Sample time approximate; not recorded,hbeeler@battelleecology.org,hbeeler@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
7b85e74d-ebc5-4f5c-b1a4-f2ccfb3d0ee4,D05,LIRO,LIRO.AOS.riparian.point.09,2017-09-06T14:48:00Z,2017-09-07T22:30:00Z,LIRO.20170906.EPIXYLON.9,LIRO.20170906.EPIXYLON.9,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,Sample time approximate; not recorded,hbeeler@battelleecology.org,hbeeler@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
84bc778c-5b48-4e80-8882-1c2631558a8d,D05,LIRO,LIRO.AOS.buoy.c1,2017-09-06T14:48:00Z,2017-09-07T15:25:00Z,LIRO.20170906.PHYTOPLANKTON.3,LIRO.20170906.PHYTOPLANKTON.3,NA,taxonomy,300,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,ahaynes@battelleecology.org,ahaynes@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
8c6c76b2-8da6-49fb-a2ad-99033727c984,D05,LIRO,LIRO.AOS.riparian.point.01,2017-09-06T14:48:00Z,2017-09-07T20:30:00Z,LIRO.20170906.EPIXYLON.1,LIRO.20170906.EPIXYLON.1,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,hbeeler@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
5d642531-6583-459a-9147-29849cba2b20,D05,LIRO,LIRO.AOS.riparian.point.05,2017-09-06T14:48:00Z,2017-09-07T21:30:00Z,LIRO.20170906.EPIXYLON.5,LIRO.20170906.EPIXYLON.5,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,Sample time approximate; not recorded,hbeeler@battelleecology.org,hbeeler@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
c8f3e954-3ef1-4174-8a74-60260da8f60b,D05,LIRO,LIRO.AOS.littoral1,2017-09-06T14:48:00Z,2017-09-07T14:50:00Z,LIRO.20170906.PHYTOPLANKTON.2,LIRO.20170906.PHYTOPLANKTON.2,NA,taxonomy,300,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,ahaynes@battelleecology.org,ahaynes@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
8707ba16-f9f1-4794-b5b9-8c0db43444dd,D05,LIRO,LIRO.AOS.riparian.point.05,2017-09-06T14:48:00Z,2017-09-07T21:30:00Z,LIRO.20170906.EPIXYLON.5,LIRO.20170906.EPIXYLON.5,NA,AFDM,125,NA,5,0.0043,NA,NA,NA,NA,NA,Sample time approximate; not recorded,hbeeler@battelleecology.org,hbeeler@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
cf6f105e-3c21-4e6d-bdc0-479419273692,D05,LIRO,LIRO.AOS.riparian.point.07,2017-09-06T14:48:00Z,2017-09-07T22:00:00Z,LIRO.20170906.EPIXYLON.7,LIRO.20170906.EPIXYLON.7,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,Sample time approximate; not recorded,hbeeler@battelleecology.org,hbeeler@battelleecology.org,OK,NA,NA,20231227T032120Z,RELEASE-2024
a7e351ae-ec09-45a0-9f31-a823f753f05a,D05,LIRO,LIRO.AOS.riparian.point.10,2018-05-17T14:52:00Z,2018-05-17T21:13:00Z,LIRO.20180517.EPIXYLON.10,LIRO.20180517.EPIXYLON.10.TAXONOMY,A00000007801,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
13641b25-d308-4581-9855-7a7574360bb9,D05,LIRO,LIRO.AOS.buoy.c0,2018-05-17T14:52:00Z,2018-05-17T19:10:00Z,LIRO.20180517.PHYTOPLANKTON.1,LIRO.20180517.PHYTOPLANKTON.1.TAXONOMY,A00000007808,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
2577b27c-c853-4dcf-92ae-80e1df8cfb75,D05,LIRO,LIRO.AOS.riparian.point.06,2018-05-17T14:52:00Z,2018-05-17T21:11:00Z,LIRO.20180517.EPIXYLON.6,LIRO.20180517.EPIXYLON.6.TAXONOMY,A00000007803,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
8a09c809-b568-4773-913a-4d8562d22bc9,D05,LIRO,LIRO.AOS.riparian.point.08,2018-05-17T14:52:00Z,2018-05-17T21:12:00Z,LIRO.20180517.EPIXYLON.8,LIRO.20180517.EPIXYLON.8.AFDM.1,NA,AFDM,125,NA,6,0.0017,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
ba03f3c0-0499-45bc-844a-48dca117bbd1,D05,LIRO,LIRO.AOS.buoy.c0,2018-05-17T14:52:00Z,2018-05-17T19:10:00Z,LIRO.20180517.PHYTOPLANKTON.1,LIRO.20180517.PHYTOPLANKTON.1.AFDM.1,NA,AFDM,4000,NA,225,4e-4,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
f1dce28f-7b74-4cc3-8b7a-48ff102f8aa4,D05,LIRO,LIRO.AOS.riparian.point.04,2018-05-17T14:52:00Z,2018-05-17T21:09:00Z,LIRO.20180517.EPIXYLON.4,LIRO.20180517.EPIXYLON.4.AFDM.1,NA,AFDM,125,NA,5,0.0017,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
9912e9c8-1192-4049-9fe7-b92b363074c9,D05,LIRO,LIRO.AOS.riparian.point.04,2018-05-17T14:52:00Z,2018-05-17T21:09:00Z,LIRO.20180517.EPIXYLON.4,LIRO.20180517.EPIXYLON.4.TAXONOMY,A00000007804,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
f7f99dcb-d38f-4afa-b144-629ea01d82e4,D05,LIRO,LIRO.AOS.littoral1,2018-05-17T14:52:00Z,2018-05-17T20:11:00Z,LIRO.20180517.PHYTOPLANKTON.2,LIRO.20180517.PHYTOPLANKTON.2.TAXONOMY,A00000007807,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
3a030260-1599-4d08-902a-a7b791eb13c3,D05,LIRO,LIRO.AOS.littoral2,2018-05-17T14:52:00Z,2018-05-17T20:13:00Z,LIRO.20180517.PHYTOPLANKTON.3,LIRO.20180517.PHYTOPLANKTON.3.AFDM.1,NA,AFDM,4000,NA,250,0,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
a0def5cd-4e0e-44d9-a581-2303dcb05450,D05,LIRO,LIRO.AOS.riparian.point.02,2018-05-17T14:52:00Z,2018-05-17T20:19:00Z,LIRO.20180517.EPIXYLON.2,LIRO.20180517.EPIXYLON.2.AFDM.1,NA,AFDM,125,NA,6,0.002,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
6389cb35-cb0a-4599-bb49-3952aacc803a,D05,LIRO,LIRO.AOS.riparian.point.06,2018-05-17T14:52:00Z,2018-05-17T21:11:00Z,LIRO.20180517.EPIXYLON.6,LIRO.20180517.EPIXYLON.6.AFDM.1,NA,AFDM,125,NA,6,0.0011,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
ff673bda-abcd-43df-aadc-a555dd30738c,D05,LIRO,LIRO.AOS.riparian.point.08,2018-05-17T14:52:00Z,2018-05-17T21:12:00Z,LIRO.20180517.EPIXYLON.8,LIRO.20180517.EPIXYLON.8.TAXONOMY,A00000007802,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
cde4777e-f657-41f0-ad0a-7195533e54b8,D05,LIRO,LIRO.AOS.littoral2,2018-05-17T14:52:00Z,2018-05-17T20:13:00Z,LIRO.20180517.PHYTOPLANKTON.3,LIRO.20180517.PHYTOPLANKTON.3.TAXONOMY,A00000007806,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
6c6f5bca-bbad-482d-b20e-0fa625ef6de5,D05,LIRO,LIRO.AOS.riparian.point.10,2018-05-17T14:52:00Z,2018-05-17T21:13:00Z,LIRO.20180517.EPIXYLON.10,LIRO.20180517.EPIXYLON.10.AFDM.1,NA,AFDM,125,NA,6,9e-4,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
0bcbb595-c186-4c69-a097-c367ac300423,D05,LIRO,LIRO.AOS.riparian.point.02,2018-05-17T14:52:00Z,2018-05-17T20:19:00Z,LIRO.20180517.EPIXYLON.2,LIRO.20180517.EPIXYLON.2.TAXONOMY,A00000007805,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
6498a2c4-08ee-45f4-9fca-d7af21146165,D05,LIRO,LIRO.AOS.littoral1,2018-05-17T14:52:00Z,2018-05-17T20:11:00Z,LIRO.20180517.PHYTOPLANKTON.2,LIRO.20180517.PHYTOPLANKTON.2.AFDM.1,NA,AFDM,4000,NA,230,1e-4,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T173243Z,RELEASE-2024
2ed817df-fb47-4b0c-aaa8-fa20efb36455,D05,LIRO,LIRO.AOS.riparian.point.08,2018-07-23T14:51:00Z,2018-07-24T15:25:00Z,LIRO.20180723.EPIXYLON.8,LIRO.20180723.EPIXYLON.8.TAXONOMY,A00000007473,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T191136Z,RELEASE-2024
e001a0a6-5fd7-4bba-8a69-b19c65c8e367,D05,LIRO,LIRO.AOS.riparian.point.06,2018-07-23T14:51:00Z,2018-07-24T14:44:00Z,LIRO.20180723.EPIXYLON.6,LIRO.20180723.EPIXYLON.6.AFDM.1,NA,AFDM,125,NA,6,0.0014,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T191136Z,RELEASE-2024
9439fb55-3f86-46b8-82db-c0625ef7d34c,D05,LIRO,LIRO.AOS.riparian.point.04,2018-07-23T14:51:00Z,2018-07-24T14:24:00Z,LIRO.20180723.EPIXYLON.4,LIRO.20180723.EPIXYLON.4.AFDM.1,NA,AFDM,125,NA,6,0.0023,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T191136Z,RELEASE-2024
4937a9c5-e53a-4837-8f07-bad88a236a01,D05,LIRO,LIRO.AOS.riparian.point.06,2018-07-23T14:51:00Z,2018-07-24T14:44:00Z,LIRO.20180723.EPIXYLON.6,LIRO.20180723.EPIXYLON.6.TAXONOMY,A00000007474,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T191136Z,RELEASE-2024
7c3c436f-352c-44a6-b215-4042b79c1a5a,D05,LIRO,LIRO.AOS.riparian.point.04,2018-07-23T14:51:00Z,2018-07-24T14:24:00Z,LIRO.20180723.EPIXYLON.4,LIRO.20180723.EPIXYLON.4.TAXONOMY,A00000007523,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T191136Z,RELEASE-2024
47e37fbc-a9f3-49c6-a5d9-08006360814b,D05,LIRO,LIRO.AOS.littoral1,2018-07-23T14:51:00Z,2018-07-23T21:03:00Z,LIRO.20180723.PHYTOPLANKTON.2,LIRO.20180723.PHYTOPLANKTON.2.TAXONOMY,A00000007527,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T191136Z,RELEASE-2024
