aquaticSiteType,siteID.x,namedLocation.x,collectDate.x,eventID,parentSampleID,sampleID,habitatType,algalSampleType,samplerType,benthicArea,substratumSizeClass,plantSurfaceArea,fieldSampleVolume,labSampleVolume,preservativeVolume,domainFilterVolume,ashMassDataQF,adjAshFreeDryMass
stream,GUIL,GUIL.AOS.reach,2019-07-01T11:49:00Z,GUIL.20190701,GUIL.20190701.EPILITHON.8,GUIL.20190701.EPILITHON.8.AFDM.1,pool,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,6,NA,9e-4
stream,GUIL,GUIL.AOS.reach,2019-07-01T11:49:00Z,GUIL.20190701,GUIL.20190701.EPILITHON.5,GUIL.20190701.EPILITHON.5.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,6,NA,8e-4
stream,GUIL,GUIL.AOS.reach,2019-07-01T11:49:00Z,GUIL.20190701,GUIL.20190701.EPILITHON.3,GUIL.20190701.EPILITHON.3.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,6,NA,7e-4
stream,GUIL,GUIL.AOS.reach,2019-07-01T11:49:00Z,GUIL.20190701,GUIL.20190701.EPILITHON.7,GUIL.20190701.EPILITHON.7.AFDM.1,pool,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,6,NA,0.0015
stream,GUIL,GUIL.AOS.S2,2019-11-07T11:55:00Z,GUIL.20191107,GUIL.20191107.SESTON.1,GUIL.20191107.SESTON.1.AFDM.1,pool,seston,grab,NA,cobble,NA,4000,NA,NA,1000,NA,5e-4
stream,GUIL,GUIL.AOS.reach,2019-11-07T11:55:00Z,GUIL.20191107,GUIL.20191107.EPILITHON.5,GUIL.20191107.EPILITHON.5.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,7,NA,9e-4
stream,GUIL,GUIL.AOS.reach,2019-11-07T11:55:00Z,GUIL.20191107,GUIL.20191107.EPILITHON.7,GUIL.20191107.EPILITHON.7.AFDM.1,pool,epilithon,scrub,0.002406,pebble,NA,250,NA,NA,7,NA,7e-4
stream,GUIL,GUIL.AOS.reach,2019-11-07T11:55:00Z,GUIL.20191107,GUIL.20191107.EPILITHON.2,GUIL.20191107.EPILITHON.2.AFDM.1,riffle,epilithon,scrub,0.002406,boulder,NA,250,NA,NA,7,NA,6e-4
stream,GUIL,GUIL.AOS.reach,2019-11-07T11:55:00Z,GUIL.20191107,GUIL.20191107.EPILITHON.4,GUIL.20191107.EPILITHON.4.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,7,NA,5e-4
stream,GUIL,GUIL.AOS.reach,2019-11-07T11:55:00Z,GUIL.20191107,GUIL.20191107.EPILITHON.6,GUIL.20191107.EPILITHON.6.AFDM.1,pool,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,7,NA,0.0014
stream,GUIL,GUIL.AOS.reach,2019-11-07T11:55:00Z,GUIL.20191107,GUIL.20191107.EPILITHON.1,GUIL.20191107.EPILITHON.1.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,7,NA,0.0012
stream,GUIL,GUIL.AOS.reach,2019-11-07T11:55:00Z,GUIL.20191107,GUIL.20191107.EPILITHON.8,GUIL.20191107.EPILITHON.8.AFDM.1,pool,epilithon,scrub,0.002406,pebble,NA,250,NA,NA,7,NA,6e-4
stream,GUIL,GUIL.AOS.reach,2019-11-07T11:55:00Z,GUIL.20191107,GUIL.20191107.EPILITHON.3,GUIL.20191107.EPILITHON.3.AFDM.1,riffle,epilithon,scrub,0.002406,boulder,NA,250,NA,NA,7,NA,8e-4
lake,CRAM,CRAM.AOS.buoy.c0,2015-05-13T15:40:00Z,CRAM.20150513,CRAM.20150513.PHYTOPLANKTON.3,CRAM.20150513.PHYTOPLANKTON.3,pelagic,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,150,NA,1e-4
lake,CRAM,CRAM.AOS.riparian.point.03,2015-07-13T15:45:00Z,CRAM.20150713,CRAM.20150713.EPIXYLON.2,CRAM.20150713.EPIXYLON.2,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0036
lake,CRAM,CRAM.AOS.buoy.c0,2015-07-13T15:45:00Z,CRAM.20150713,CRAM.20150713.PHYTOPLANKTON.3,CRAM.20150713.PHYTOPLANKTON.3,pelagic,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,200,NA,2e-4
lake,CRAM,CRAM.AOS.riparian.point.01,2015-07-13T15:45:00Z,CRAM.20150713,CRAM.20150713.EPIXYLON.1,CRAM.20150713.EPIXYLON.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0013
lake,CRAM,CRAM.AOS.riparian.point.09,2015-07-13T15:45:00Z,CRAM.20150713,CRAM.20150713.EPIXYLON.5,CRAM.20150713.EPIXYLON.5,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0048
lake,CRAM,CRAM.AOS.riparian.point.05,2015-07-13T15:45:00Z,CRAM.20150713,CRAM.20150713.EPIXYLON.3,CRAM.20150713.EPIXYLON.3,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0027
lake,CRAM,CRAM.AOS.riparian.point.07,2015-07-13T15:45:00Z,CRAM.20150713,CRAM.20150713.EPIXYLON.4,CRAM.20150713.EPIXYLON.4,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0022
lake,CRAM,CRAM.AOS.riparian.point.04,2015-09-14T16:00:00Z,CRAM.20150914,CRAM.20150914.EPIXYLON.4,CRAM.20150914.EPIXYLON.4,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0012
lake,CRAM,CRAM.AOS.riparian.point.06,2015-09-14T16:00:00Z,CRAM.20150914,CRAM.20150914.EPIXYLON.6,CRAM.20150914.EPIXYLON.6,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0021
lake,CRAM,CRAM.AOS.riparian.point.10,2015-09-14T16:00:00Z,CRAM.20150914,CRAM.20150914.EPIXYLON.10,CRAM.20150914.EPIXYLON.10,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,9e-4
lake,CRAM,CRAM.AOS.riparian.point.08,2015-09-14T16:00:00Z,CRAM.20150914,CRAM.20150914.EPIXYLON.8,CRAM.20150914.EPIXYLON.8,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.002
lake,CRAM,CRAM.AOS.buoy.c0,2015-09-14T16:00:00Z,CRAM.20150914,CRAM.20150914.PHYTOPLANKTON.3,CRAM.20150914.PHYTOPLANKTON.3,pelagic,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,250,NA,7e-4
lake,CRAM,CRAM.AOS.riparian.point.02,2015-09-14T16:00:00Z,CRAM.20150914,CRAM.20150914.EPIXYLON.2,CRAM.20150914.EPIXYLON.2,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,7.5,NA,0.0018
lake,CRAM,CRAM.AOS.riparian.point.05,2016-04-26T14:45:00Z,CRAM.20160426,CRAM.20160426.EPIXYLON.5,CRAM.20160426.EPIXYLON.5,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0028
lake,CRAM,CRAM.AOS.riparian.point.01,2016-04-26T14:45:00Z,CRAM.20160426,CRAM.20160426.EPIXYLON.1,CRAM.20160426.EPIXYLON.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0082
lake,CRAM,CRAM.AOS.riparian.point.07,2016-04-26T14:45:00Z,CRAM.20160426,CRAM.20160426.EPIXYLON.7,CRAM.20160426.EPIXYLON.7,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0022
lake,CRAM,CRAM.AOS.riparian.point.03,2016-04-26T14:45:00Z,CRAM.20160426,CRAM.20160426.EPIXYLON.3,CRAM.20160426.EPIXYLON.3,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0045
lake,CRAM,CRAM.AOS.buoy.c0,2016-04-26T14:45:00Z,CRAM.20160426,CRAM.20160426.PHYTOPLANKTON.3,CRAM.20160426.PHYTOPLANKTON.3,pelagic,phytoplankton,Kemmerer,NA,NA,NA,5000,NA,NA,300,NA,7e-4
lake,CRAM,CRAM.AOS.riparian.point.09,2016-04-26T14:45:00Z,CRAM.20160426,CRAM.20160426.EPIXYLON.9,CRAM.20160426.EPIXYLON.9,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0052
lake,CRAM,CRAM.AOS.riparian.point.10,2016-07-13T15:45:00Z,CRAM.20160713,CRAM.20160713.EPIXYLON.10,CRAM.20160713.EPIXYLON.10,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0021
lake,CRAM,CRAM.AOS.littoral2,2016-07-13T15:45:00Z,CRAM.20160713,CRAM.20160713.PHYTOPLANKTON.1,CRAM.20160713.PHYTOPLANKTON.1,pelagic,phytoplankton,Kemmerer,NA,NA,NA,5000,NA,NA,250,NA,5e-4
lake,CRAM,CRAM.AOS.riparian.point.02,2016-07-13T15:45:00Z,CRAM.20160713,CRAM.20160713.EPIXYLON.2,CRAM.20160713.EPIXYLON.2,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0016
lake,CRAM,CRAM.AOS.littoral1,2016-07-13T15:45:00Z,CRAM.20160713,CRAM.20160713.PHYTOPLANKTON.2,CRAM.20160713.PHYTOPLANKTON.2,pelagic,phytoplankton,Kemmerer,NA,NA,NA,5000,NA,NA,250,NA,6e-4
lake,CRAM,CRAM.AOS.riparian.point.04,2016-07-13T15:45:00Z,CRAM.20160713,CRAM.20160713.EPIXYLON.4,CRAM.20160713.EPIXYLON.4,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.005
lake,CRAM,CRAM.AOS.riparian.point.06,2016-07-13T15:45:00Z,CRAM.20160713,CRAM.20160713.EPIXYLON.6,CRAM.20160713.EPIXYLON.6,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0024
lake,CRAM,CRAM.AOS.riparian.point.08,2016-07-13T15:45:00Z,CRAM.20160713,CRAM.20160713.EPIXYLON.8,CRAM.20160713.EPIXYLON.8,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0014
lake,CRAM,CRAM.AOS.riparian.point.09,2016-09-19T15:20:00Z,CRAM.20160919,CRAM.20160919.EPIXYLON.9,CRAM.20160919.EPIXYLON.9,littoral,epixylon,scrub,0.002406,NA,NA,128,NA,NA,5,NA,0.0026
lake,CRAM,CRAM.AOS.littoral1,2016-09-19T15:20:00Z,CRAM.20160919,CRAM.20160919.PHYTOPLANKTON.2,CRAM.20160919.PHYTOPLANKTON.2,pelagic,phytoplankton,Kemmerer,NA,NA,NA,5000,NA,NA,300,NA,0
lake,CRAM,CRAM.AOS.riparian.point.05,2016-09-19T15:20:00Z,CRAM.20160919,CRAM.20160919.EPIXYLON.5,CRAM.20160919.EPIXYLON.5,littoral,epixylon,scrub,0.002406,NA,NA,130,NA,NA,5,NA,0.0017
lake,CRAM,CRAM.AOS.buoy.c0,2016-09-19T15:20:00Z,CRAM.20160919,CRAM.20160919.PHYTOPLANKTON.3,CRAM.20160919.PHYTOPLANKTON.3,pelagic,phytoplankton,Kemmerer,NA,NA,NA,5000,NA,NA,300,NA,0
lake,CRAM,CRAM.AOS.riparian.point.07,2016-09-19T15:20:00Z,CRAM.20160919,CRAM.20160919.EPIXYLON.7,CRAM.20160919.EPIXYLON.7,littoral,epixylon,scrub,0.002406,NA,NA,132,NA,NA,5,NA,0.0014
lake,CRAM,CRAM.AOS.riparian.point.01,2016-09-19T15:20:00Z,CRAM.20160919,CRAM.20160919.EPIXYLON.1,CRAM.20160919.EPIXYLON.1,littoral,epixylon,scrub,0.002406,NA,NA,160,NA,NA,6,NA,0.0022
lake,CRAM,CRAM.AOS.riparian.point.03,2016-09-19T15:20:00Z,CRAM.20160919,CRAM.20160919.EPIXYLON.3,CRAM.20160919.EPIXYLON.3,littoral,epixylon,scrub,0.002406,NA,NA,174,NA,NA,7,NA,0.0027
lake,CRAM,CRAM.AOS.littoral1,2017-05-03T15:01:00Z,CRAM.20170503,CRAM.20170503.PHYTOPLANKTON.2,CRAM.20170503.PHYTOPLANKTON.2,pelagic,phytoplankton,Kemmerer,NA,NA,NA,5000,NA,NA,150,NA,0
lake,CRAM,CRAM.AOS.littoral2,2017-05-03T15:01:00Z,CRAM.20170503,CRAM.20170503.PHYTOPLANKTON.1,CRAM.20170503.PHYTOPLANKTON.1,pelagic,phytoplankton,Kemmerer,NA,NA,NA,5000,NA,NA,150,NA,0
lake,CRAM,CRAM.AOS.buoy.c0,2017-05-03T15:01:00Z,CRAM.20170503,CRAM.20170503.PHYTOPLANKTON.3,CRAM.20170503.PHYTOPLANKTON.3,pelagic,phytoplankton,Kemmerer,NA,NA,NA,5000,NA,NA,150,NA,3e-4
lake,CRAM,CRAM.AOS.riparian.point.07,2017-05-04T15:01:00Z,CRAM.20170504,CRAM.20170504.EPIXYLON.7,CRAM.20170504.EPIXYLON.7,littoral,epixylon,scrub,0.002406,NA,NA,134,NA,NA,4,NA,0.0019
lake,CRAM,CRAM.AOS.riparian.point.09,2017-05-04T15:01:00Z,CRAM.20170504,CRAM.20170504.EPIXYLON.9,CRAM.20170504.EPIXYLON.9,littoral,epixylon,scrub,0.002406,NA,NA,124,NA,NA,4,NA,0.001
lake,CRAM,CRAM.AOS.riparian.point.01,2017-05-04T15:01:00Z,CRAM.20170504,CRAM.20170504.EPIXYLON.1,CRAM.20170504.EPIXYLON.1,littoral,epixylon,scrub,0.002406,NA,NA,130,NA,NA,4,NA,0.0015
lake,CRAM,CRAM.AOS.riparian.point.05,2017-05-04T15:01:00Z,CRAM.20170504,CRAM.20170504.EPIXYLON.5,CRAM.20170504.EPIXYLON.5,littoral,epixylon,scrub,0.002406,NA,NA,134,NA,NA,4,NA,0.0013
lake,CRAM,CRAM.AOS.riparian.point.03,2017-05-04T15:01:00Z,CRAM.20170504,CRAM.20170504.EPIXYLON.3,CRAM.20170504.EPIXYLON.3,littoral,epixylon,scrub,0.002406,NA,NA,132,NA,NA,4,NA,0.0013
lake,CRAM,CRAM.AOS.riparian.point.10,2017-07-05T14:33:00Z,CRAM.20170705,CRAM.20170705.EPIXYLON.10,CRAM.20170705.EPIXYLON.10,littoral,epixylon,scrub,0.002406,NA,NA,141,NA,NA,5,NA,0.0013
lake,CRAM,CRAM.AOS.riparian.point.06,2017-07-05T14:33:00Z,CRAM.20170705,CRAM.20170705.EPIXYLON.6,CRAM.20170705.EPIXYLON.6,littoral,epixylon,scrub,0.002406,NA,NA,123,NA,NA,5,NA,0.0021
lake,CRAM,CRAM.AOS.riparian.point.08,2017-07-05T14:33:00Z,CRAM.20170705,CRAM.20170705.EPIXYLON.8,CRAM.20170705.EPIXYLON.8,littoral,epixylon,scrub,0.002406,NA,NA,137,NA,NA,5,NA,0.001
lake,CRAM,CRAM.AOS.littoral1,2017-07-05T14:33:00Z,CRAM.20170705,CRAM.20170705.PHYTOPLANKTON.2,CRAM.20170705.PHYTOPLANKTON.2,littoral,phytoplankton,Kemmerer,NA,NA,NA,5000,NA,NA,200,NA,6e-4
lake,CRAM,CRAM.AOS.buoy.c0,2017-07-05T14:33:00Z,CRAM.20170705,CRAM.20170705.PHYTOPLANKTON.3,CRAM.20170705.PHYTOPLANKTON.3,pelagic,phytoplankton,Kemmerer,NA,NA,NA,5000,NA,NA,200,NA,4e-4
lake,CRAM,CRAM.AOS.riparian.point.02,2017-07-05T14:33:00Z,CRAM.20170705,CRAM.20170705.EPIXYLON.2,CRAM.20170705.EPIXYLON.2,littoral,epixylon,scrub,0.002406,NA,NA,120,NA,NA,5,NA,0.002
lake,CRAM,CRAM.AOS.riparian.point.04,2017-07-05T14:33:00Z,CRAM.20170705,CRAM.20170705.EPIXYLON.4,CRAM.20170705.EPIXYLON.4,littoral,epixylon,scrub,0.002406,NA,NA,129,NA,NA,5,NA,0.0024
lake,CRAM,CRAM.AOS.riparian.point.04,2017-09-14T14:35:00Z,CRAM.20170914,CRAM.20170914.EPIXYLON.4,CRAM.20170914.EPIXYLON.4,littoral,epixylon,scrub,0.002406,NA,NA,136,NA,NA,5,NA,0.0026
lake,CRAM,CRAM.AOS.littoral1,2017-09-14T14:35:00Z,CRAM.20170914,CRAM.20170914.PHYTOPLANKTON.2,CRAM.20170914.PHYTOPLANKTON.2,littoral,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,250,NA,5e-4
lake,CRAM,CRAM.AOS.littoral2,2017-09-14T14:35:00Z,CRAM.20170914,CRAM.20170914.PHYTOPLANKTON.1,CRAM.20170914.PHYTOPLANKTON.1,littoral,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,250,NA,3e-4
lake,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:35:00Z,CRAM.20170914,CRAM.20170914.PHYTOPLANKTON.3,CRAM.20170914.PHYTOPLANKTON.3,pelagic,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,200,NA,5e-4
lake,CRAM,CRAM.AOS.riparian.point.08,2017-09-14T14:35:00Z,CRAM.20170914,CRAM.20170914.EPIXYLON.8,CRAM.20170914.EPIXYLON.8,littoral,epixylon,scrub,0.002406,NA,NA,128,NA,NA,5,NA,6e-4
lake,CRAM,CRAM.AOS.riparian.point.02,2017-09-14T14:35:00Z,CRAM.20170914,CRAM.20170914.EPIXYLON.2,CRAM.20170914.EPIXYLON.2,littoral,epixylon,scrub,0.002406,NA,NA,130,NA,NA,5,NA,0.0027
lake,CRAM,CRAM.AOS.riparian.point.10,2017-09-14T14:35:00Z,CRAM.20170914,CRAM.20170914.EPIXYLON.10,CRAM.20170914.EPIXYLON.10,littoral,epixylon,scrub,0.002406,NA,NA,128,NA,NA,5,NA,0.0044
lake,CRAM,CRAM.AOS.riparian.point.03,2018-05-10T17:31:00Z,CRAM.20180510,CRAM.20180510.EPIXYLON.3,CRAM.20180510.EPIXYLON.3.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,6,NA,0.004
lake,CRAM,CRAM.AOS.riparian.point.09,2018-05-10T17:31:00Z,CRAM.20180510,CRAM.20180510.EPIXYLON.9,CRAM.20180510.EPIXYLON.9.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,6,NA,0.0025
lake,CRAM,CRAM.AOS.riparian.point.07,2018-05-10T17:31:00Z,CRAM.20180510,CRAM.20180510.EPIXYLON.7,CRAM.20180510.EPIXYLON.7.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,6,NA,0.0019
lake,CRAM,CRAM.AOS.riparian.point.01,2018-05-10T17:31:00Z,CRAM.20180510,CRAM.20180510.EPIXYLON.1,CRAM.20180510.EPIXYLON.1.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,6,NA,0.0028
lake,CRAM,CRAM.AOS.littoral2,2018-05-10T17:31:00Z,CRAM.20180510,CRAM.20180510.PHYTOPLANKTON.3,CRAM.20180510.PHYTOPLANKTON.3.AFDM.1,littoral,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,250,NA,2e-4
lake,CRAM,CRAM.AOS.littoral1,2018-05-10T17:31:00Z,CRAM.20180510,CRAM.20180510.PHYTOPLANKTON.2,CRAM.20180510.PHYTOPLANKTON.2.AFDM.1,littoral,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,250,NA,0.0011
lake,CRAM,CRAM.AOS.riparian.point.05,2018-05-10T17:31:00Z,CRAM.20180510,CRAM.20180510.EPIXYLON.5,CRAM.20180510.EPIXYLON.5.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,6,NA,0.0033
lake,CRAM,CRAM.AOS.buoy.c0,2018-05-10T17:31:00Z,CRAM.20180510,CRAM.20180510.PHYTOPLANKTON.1,CRAM.20180510.PHYTOPLANKTON.1.AFDM.1,littoral,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,250,NA,9e-4
lake,CRAM,CRAM.AOS.littoral1,2018-07-16T14:12:00Z,CRAM.20180716,CRAM.20180716.PHYTOPLANKTON.2,CRAM.20180716.PHYTOPLANKTON.2.AFDM.1,littoral,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,250,NA,0.0011
lake,CRAM,CRAM.AOS.riparian.point.09,2018-07-16T14:12:00Z,CRAM.20180716,CRAM.20180716.EPIXYLON.9,CRAM.20180716.EPIXYLON.9.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,6,NA,0.0056
lake,CRAM,CRAM.AOS.riparian.point.03,2018-07-16T14:12:00Z,CRAM.20180716,CRAM.20180716.EPIXYLON.3,CRAM.20180716.EPIXYLON.3.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,6,NA,0.0045
lake,CRAM,CRAM.AOS.riparian.point.07,2018-07-16T14:12:00Z,CRAM.20180716,CRAM.20180716.EPIXYLON.7,CRAM.20180716.EPIXYLON.7.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,6,NA,0.0021
lake,CRAM,CRAM.AOS.buoy.c0,2018-07-16T14:12:00Z,CRAM.20180716,CRAM.20180716.PHYTOPLANKTON.1,CRAM.20180716.PHYTOPLANKTON.1.AFDM.1,littoral,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,250,NA,0.001
lake,CRAM,CRAM.AOS.riparian.point.05,2018-07-16T14:12:00Z,CRAM.20180716,CRAM.20180716.EPIXYLON.5,CRAM.20180716.EPIXYLON.5.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,6,NA,0.003
lake,CRAM,CRAM.AOS.littoral2,2018-07-16T14:12:00Z,CRAM.20180716,CRAM.20180716.PHYTOPLANKTON.3,CRAM.20180716.PHYTOPLANKTON.3.AFDM.1,littoral,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,250,NA,0.0011
lake,CRAM,CRAM.AOS.riparian.point.01,2018-07-16T14:12:00Z,CRAM.20180716,CRAM.20180716.EPIXYLON.1,CRAM.20180716.EPIXYLON.1.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,6,NA,0.0026
lake,CRAM,CRAM.AOS.riparian.point.10,2018-09-27T22:27:00Z,CRAM.20180927,CRAM.20180927.EPIXYLON.10,CRAM.20180927.EPIXYLON.10.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0033
lake,CRAM,CRAM.AOS.littoral1,2018-09-27T22:27:00Z,CRAM.20180927,CRAM.20180927.PHYTOPLANKTON.2,CRAM.20180927.PHYTOPLANKTON.2.AFDM.1,pelagic,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,200,NA,2e-4
lake,CRAM,CRAM.AOS.littoral2,2018-09-27T22:27:00Z,CRAM.20180927,CRAM.20180927.PHYTOPLANKTON.3,CRAM.20180927.PHYTOPLANKTON.3.AFDM.1,pelagic,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,200,NA,9e-4
lake,CRAM,CRAM.AOS.riparian.point.04,2018-09-27T22:27:00Z,CRAM.20180927,CRAM.20180927.EPIXYLON.4,CRAM.20180927.EPIXYLON.4.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0017
lake,CRAM,CRAM.AOS.riparian.point.06,2018-09-27T22:27:00Z,CRAM.20180927,CRAM.20180927.EPIXYLON.6,CRAM.20180927.EPIXYLON.6.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,4e-4
lake,CRAM,CRAM.AOS.buoy.c0,2018-09-27T22:27:00Z,CRAM.20180927,CRAM.20180927.PHYTOPLANKTON.1,CRAM.20180927.PHYTOPLANKTON.1.AFDM.1,pelagic,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,200,NA,3e-4
lake,CRAM,CRAM.AOS.riparian.point.08,2018-09-27T22:27:00Z,CRAM.20180927,CRAM.20180927.EPIXYLON.8,CRAM.20180927.EPIXYLON.8.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,0.0019
lake,CRAM,CRAM.AOS.riparian.point.02,2018-09-27T22:27:00Z,CRAM.20180927,CRAM.20180927.EPIXYLON.2,CRAM.20180927.EPIXYLON.2.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,5,NA,7e-4
lake,CRAM,CRAM.AOS.buoy.c0,2019-05-08T15:04:00Z,CRAM.20190508,CRAM.20190508.PHYTOPLANKTON.1,CRAM.20190508.PHYTOPLANKTON.1.AFDM.1,pelagic,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,250,NA,4e-4
lake,CRAM,CRAM.AOS.riparian.point.08,2019-05-08T15:04:00Z,CRAM.20190508,CRAM.20190508.EPIXYLON.8,CRAM.20190508.EPIXYLON.8.AFDM.1,pelagic,epixylon,scrub,0.002406,NA,NA,175,NA,NA,8,NA,0.0016
lake,CRAM,CRAM.AOS.littoral2,2019-05-08T15:04:00Z,CRAM.20190508,CRAM.20190508.PHYTOPLANKTON.2,CRAM.20190508.PHYTOPLANKTON.2.AFDM.1,pelagic,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,250,NA,7e-4
lake,CRAM,CRAM.AOS.riparian.point.04,2019-05-08T15:04:00Z,CRAM.20190508,CRAM.20190508.EPIXYLON.4,CRAM.20190508.EPIXYLON.4.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,175,NA,NA,8,NA,0.0016
lake,CRAM,CRAM.AOS.riparian.point.10,2019-05-08T15:04:00Z,CRAM.20190508,CRAM.20190508.EPIXYLON.10,CRAM.20190508.EPIXYLON.10.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,175,NA,NA,8,NA,0.0023
lake,CRAM,CRAM.AOS.littoral1,2019-05-08T15:04:00Z,CRAM.20190508,CRAM.20190508.PHYTOPLANKTON.3,CRAM.20190508.PHYTOPLANKTON.3.AFDM.1,pelagic,phytoplankton,Kemmerer,NA,NA,NA,4000,NA,NA,250,NA,6e-4
lake,CRAM,CRAM.AOS.riparian.point.06,2019-05-08T15:04:00Z,CRAM.20190508,CRAM.20190508.EPIXYLON.6,CRAM.20190508.EPIXYLON.6.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,175,NA,NA,8,NA,0.0013
lake,CRAM,CRAM.AOS.riparian.point.02,2019-05-08T15:04:00Z,CRAM.20190508,CRAM.20190508.EPIXYLON.2,CRAM.20190508.EPIXYLON.2.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,175,NA,NA,8,NA,0.0021
lake,CRAM,CRAM.AOS.riparian.point.02,2019-07-11T15:47:00Z,CRAM.20190711,CRAM.20190711.EPIXYLON.2,CRAM.20190711.EPIXYLON.2.AFDM.1,littoral,epixylon,scrub,0.002406,NA,NA,125,NA,NA,3,NA,0.001
lake,CRAM,CRAM.AOS.littoral2,2019-07-11T15:47:00Z,CRAM.20190711,CRAM.20190711.PHYTOPLANKTON.3,CRAM.20190711.PHYTOPLANKTON.3.AFDM.1,littoral,phytoplankton,Kemmerer,NA,NA,NA,1000,NA,NA,250,NA,2e-4
lake,CRAM,CRAM.AOS.littoral1,2019-07-11T15:47:00Z,CRAM.20190711,CRAM.20190711.PHYTOPLANKTON.2,CRAM.20190711.PHYTOPLANKTON.2.AFDM.1,littoral,phytoplankton,Kemmerer,NA,NA,NA,1000,NA,NA,250,NA,2e-4
